Date,Open,Low,High,Close,Avg,Volume,Count
22.12.2022,787.70,767.20,800.40,776.05,784.70,2 227 035 601.00,35 905
21.12.2022,785.00,776.40,802.95,785.30,791.25,3 625 335 275.00,53 779
20.12.2022,749.00,747.35,783.00,780.30,771.15,2 791 497 565.00,36 771
19.12.2022,755.00,734.80,760.75,750.35,751.10,1 921 796 499.00,29 263
16.12.2022,747.50,741.10,759.70,752.55,750.60,1 694 877 554.50,31 251
15.12.2022,770.90,742.75,772.95,746.30,758.20,2 395 741 322.00,39 765
14.12.2022,764.00,759.35,783.00,773.80,773.30,2 898 976 426.00,44 148
13.12.2022,742.10,736.00,771.00,763.85,756.20,3 179 361 621.50,45 774
12.12.2022,741.00,737.00,744.50,741.80,741.30,739 335 854.00,12 945
09.12.2022,742.60,736.90,746.00,742.05,741.95,1 116 184 116.50,20 933
08.12.2022,747.30,735.05,749.50,740.20,740.65,1 312 650 808.00,26 795
07.12.2022,738.00,726.50,746.70,745.25,736.95,1 742 514 370.00,30 724
06.12.2022,740.20,732.60,747.90,738.20,739.65,1 860 309 767.00,34 580
05.12.2022,753.35,736.65,764.00,744.65,752.25,2 902 716 237.00,45 770
02.12.2022,749.90,737.40,766.00,750.45,752.40,4 890 916 466.00,73 948
01.12.2022,740.00,733.00,754.00,752.50,745.55,4 365 375 527.50,64 148
30.11.2022,724.80,716.70,734.05,733.85,724.85,2 291 280 410.50,36 300
29.11.2022,717.50,715.90,734.40,723.70,725.65,3 015 818 549.50,47 784
28.11.2022,697.10,688.60,721.90,715.05,707.40,2 937 801 120.50,50 867
25.11.2022,708.80,691.00,709.50,700.80,697.60,2 092 293 629.50,37 180
24.11.2022,715.90,694.25,723.70,706.80,707.20,3 554 159 578.50,59 705
23.11.2022,676.70,673.85,717.85,714.05,702.05,6 852 171 639.00,101 788
22.11.2022,643.50,637.00,677.00,674.15,662.45,2 306 020 939.50,42 986
21.11.2022,654.65,633.10,654.75,642.80,640.05,1 361 721 429.50,32 253
18.11.2022,657.00,651.15,661.00,657.50,656.35,487 044 586.00,10 917
17.11.2022,663.40,647.00,665.30,657.45,656.30,857 668 451.00,18 353
