Date,Open,Low,High,Close,Avg,Volume,Count
17.12.2024,225.60,223.72,227.49,226.50,225.63,10 353 636 763.70,107 544
16.12.2024,228.62,224.38,229.05,225.53,226.21,12 350 005 599.10,107 518
13.12.2024,228.90,227.85,231.33,228.70,229.15,10 570 497 704.40,94 542
12.12.2024,234.00,228.52,235.95,229.02,232.35,13 748 238 586.90,115 719
11.12.2024,230.50,229.22,234.39,234.19,231.49,15 026 987 712.00,115 310
10.12.2024,238.00,230.65,238.01,230.82,233.41,13 710 391 986.50,133 496
09.12.2024,239.29,236.75,240.51,237.29,238.62,12 526 394 065.30,122 837
06.12.2024,233.63,231.52,238.25,237.84,235.37,19 088 098 358.70,166 653
05.12.2024,224.57,222.82,233.75,233.48,228.20,19 851 593 351.80,164 868
04.12.2024,231.00,224.30,233.79,224.55,229.50,16 617 122 007.60,131 983
03.12.2024,235.29,230.26,235.97,230.80,232.49,10 536 715 774.00,89 437
02.12.2024,237.02,234.32,238.70,235.17,236.51,10 677 792 835.00,103 525
29.11.2024,228.48,227.55,236.99,236.49,233.10,16 387 603 634.60,130 297
28.11.2024,227.00,222.48,229.50,228.56,226.41,15 359 712 601.00,130 941
27.11.2024,223.90,219.20,226.47,226.30,222.68,25 043 210 046.80,232 795
26.11.2024,227.80,221.20,231.90,223.16,225.82,21 854 770 442.00,231 735
25.11.2024,236.00,227.25,237.10,227.81,231.84,17 727 272 699.10,162 372
22.11.2024,240.50,234.78,241.00,236.00,237.53,10 836 393 146.50,95 698
21.11.2024,237.15,234.00,240.94,240.47,236.30,17 757 313 155.90,158 112
20.11.2024,241.82,234.74,243.59,237.05,239.33,16 837 071 934.30,164 135
19.11.2024,249.03,239.62,249.83,240.59,243.74,18 395 321 114.90,177 918
18.11.2024,249.00,247.30,251.94,248.72,249.41,12 859 671 851.20,149 869
15.11.2024,249.31,248.05,254.43,253.43,251.43,11 113 484 983.20,89 993
14.11.2024,254.26,248.60,255.92,249.52,252.32,12 366 776 262.50,98 860
13.11.2024,255.29,254.05,258.96,254.70,256.83,11 439 153 914.40,84 816
12.11.2024,259.99,255.27,260.70,255.77,257.53,10 539 814 448.50,87 370
11.11.2024,257.99,256.49,261.30,260.73,259.09,17 578 684 699.60,122 240
08.11.2024,251.50,250.50,255.99,255.98,252.69,14 677 974 806.80,108 490
07.11.2024,243.26,242.16,251.00,250.93,246.45,10 948 449 973.30,124 858
06.11.2024,247.00,242.05,248.56,243.60,245.72,19 402 189 406.50,160 070
05.11.2024,239.60,238.07,241.20,239.23,239.85,6 757 011 275.80,94 871
02.11.2024,237.90,237.71,240.00,238.97,238.90,3 558 577 653.70,45 810
01.11.2024,237.90,234.57,239.10,238.03,236.54,11 441 541 301.60,125 949
31.10.2024,241.40,236.23,242.80,237.90,239.86,13 737 746 155.20,128 668
30.10.2024,242.70,241.11,246.22,241.45,244.08,9 721 006 737.90,106 716
29.10.2024,243.20,239.88,244.60,242.66,242.50,11 430 089 075.70,147 128
28.10.2024,245.02,241.61,249.00,242.56,245.36,17 652 871 569.70,166 891
25.10.2024,252.72,245.70,255.35,246.35,249.74,20 126 043 138.80,201 659
24.10.2024,252.01,250.25,254.27,252.64,251.89,7 245 386 056.00,97 097
23.10.2024,255.10,251.34,255.90,252.01,253.71,7 718 228 941.60,113 471
22.10.2024,258.10,255.25,258.80,255.42,256.78,4 381 858 399.40,61 508
21.10.2024,257.30,256.78,259.85,258.21,258.39,5 547 686 295.30,66 106
18.10.2024,256.21,254.41,258.90,257.19,256.26,7 693 100 993.40,103 821
17.10.2024,259.50,256.03,260.45,256.57,258.20,6 366 640 213.70,57 754
16.10.2024,262.05,258.45,264.72,259.50,261.27,10 504 935 123.60,89 783
15.10.2024,260.94,259.84,263.70,262.03,262.11,6 879 583 803.80,60 407
14.10.2024,256.15,254.10,263.91,261.28,259.27,16 646 352 622.20,153 462
11.10.2024,259.80,256.80,260.07,256.94,257.91,6 408 762 717.80,77 429
10.10.2024,260.88,258.91,261.64,259.98,260.46,4 598 989 252.90,48 673
09.10.2024,262.42,259.59,263.80,260.86,261.47,6 531 053 134.90,60 988
08.10.2024,263.00,261.89,263.80,262.40,262.82,4 248 218 099.70,49 800
07.10.2024,264.25,261.37,267.00,263.39,263.24,7 618 217 009.60,95 480
04.10.2024,264.96,262.11,265.44,264.09,263.99,6 861 324 907.40,68 635
